测点编号|监测时间|温度(℃)
T-E-1|2017-05-18 23:18:29|27.31
T-E-1|2017-05-18 23:18:45|26.31
T-E-1|2017-05-18 23:19:01|25.3
T-E-1|2017-05-18 23:19:17|26.3
T-E-1|2017-05-18 23:19:33|25.3
T-E-1|2017-05-18 23:19:49|27.3
T-E-1|2017-05-18 23:20:05|24.3
T-E-1|2017-05-18 23:20:21|27.3
T-E-1|2017-05-18 23:20:37|24.3
T-E-1|2017-05-18 23:20:54|27.3
T-E-1|2017-05-18 23:21:10|27.29
T-E-1|2017-05-18 23:21:26|26.29
T-E-1|2017-05-18 23:21:42|24.29
T-E-1|2017-05-18 23:21:58|26.29
T-E-1|2017-05-18 23:22:14|24.28
T-E-1|2017-05-18 23:22:30|26.28
T-E-1|2017-05-18 23:22:46|24.28
T-E-1|2017-05-18 23:23:02|27.28
T-E-1|2017-05-18 23:23:18|25.28
T-E-1|2017-05-18 23:23:34|24.28
T-E-1|2017-05-18 23:23:50|25.28
T-E-1|2017-05-18 23:24:06|27.27
T-E-1|2017-05-18 23:24:22|24.27
T-E-1|2017-05-18 23:24:38|26.27
T-E-1|2017-05-18 23:24:54|24.27
T-E-1|2017-05-18 23:25:10|26.27
T-E-1|2017-05-18 23:25:26|25.27
T-E-1|2017-05-18 23:25:42|26.27
T-E-1|2017-05-18 23:25:58|24.27
T-E-1|2017-05-18 23:26:14|26.26
T-E-1|2017-05-18 23:26:30|25.26
T-E-1|2017-05-18 23:26:46|25.26
T-E-1|2017-05-18 23:27:02|25.25
T-E-1|2017-05-18 23:27:17|25.25
T-E-1|2017-05-18 23:27:33|24.25
T-E-1|2017-05-18 23:27:49|24.25
T-E-1|2017-05-18 23:28:05|26.25
T-E-1|2017-05-18 23:28:21|24.25
T-E-1|2017-05-18 23:28:37|27.25
T-E-1|2017-05-18 23:28:53|24.25
T-E-1|2017-05-18 23:29:09|26.24
T-E-1|2017-05-18 23:29:25|27.24
T-E-1|2017-05-18 23:29:40|24.24
T-E-1|2017-05-18 23:29:56|27.24
T-E-1|2017-05-18 23:30:12|24.24
T-E-1|2017-05-18 23:30:28|24.24
T-E-1|2017-05-18 23:30:44|26.24
T-E-1|2017-05-18 23:31:00|27.23
T-E-1|2017-05-18 23:31:16|25.23
T-E-1|2017-05-18 23:31:32|26.23
T-E-1|2017-05-18 23:31:48|27.23
T-E-1|2017-05-18 23:32:04|24.23
T-E-1|2017-05-18 23:32:19|26.23
T-E-1|2017-05-18 23:32:35|27.23
T-E-1|2017-05-18 23:32:51|24.23
T-E-1|2017-05-18 23:33:07|25.22
T-E-1|2017-05-18 23:33:23|26.22
T-E-1|2017-05-18 23:33:39|27.22
T-E-1|2017-05-18 23:33:55|24.22
T-E-1|2017-05-18 23:34:11|27.22
T-E-1|2017-05-18 23:34:27|24.22
T-E-1|2017-05-18 23:34:43|25.22
T-E-1|2017-05-18 23:34:59|26.22
T-E-1|2017-05-18 23:35:15|26.21
T-E-1|2017-05-18 23:35:32|26.21
T-E-1|2017-05-18 23:35:48|27.21
T-E-1|2017-05-18 23:36:04|27.21
T-E-1|2017-05-18 23:36:20|24.21
T-E-1|2017-05-18 23:36:36|25.21
T-E-1|2017-05-18 23:36:52|26.21
T-E-1|2017-05-18 23:37:08|27.21
T-E-1|2017-05-18 23:37:24|24.21
T-E-1|2017-05-18 23:37:40|24.21
T-E-1|2017-05-18 23:37:56|25.21
T-E-1|2017-05-18 23:38:12|25.2
T-E-1|2017-05-18 23:38:28|26.2
T-E-1|2017-05-18 23:38:44|25.2
T-E-1|2017-05-18 23:39:01|26.2
T-E-1|2017-05-18 23:39:17|25.2
T-E-1|2017-05-18 23:39:33|26.2
T-E-1|2017-05-18 23:39:49|27.2
T-E-1|2017-05-18 23:40:05|26.19
T-E-1|2017-05-18 23:40:21|26.19
T-E-1|2017-05-18 23:40:37|27.19
T-E-1|2017-05-18 23:40:53|25.19
T-E-1|2017-05-18 23:41:09|27.19
T-E-1|2017-05-18 23:41:26|25.19
T-E-1|2017-05-18 23:41:42|25.19
T-E-1|2017-05-18 23:41:58|26.19
T-E-1|2017-05-18 23:42:14|27.19
T-E-1|2017-05-18 23:42:30|27.19
T-E-1|2017-05-18 23:42:46|27.19
T-E-1|2017-05-18 23:43:02|27.18
T-E-1|2017-05-18 23:43:18|27.18
T-E-1|2017-05-18 23:43:34|26.18
T-E-1|2017-05-18 23:43:50|27.18
T-E-1|2017-05-18 23:44:06|24.18
T-E-1|2017-05-18 23:44:23|25.18
T-E-1|2017-05-18 23:44:39|24.18
T-E-1|2017-05-18 23:44:55|26.18
T-E-1|2017-05-18 23:45:11|24.18
T-E-1|2017-05-18 23:45:27|25.18
T-E-1|2017-05-18 23:45:43|26.18
T-E-1|2017-05-18 23:45:59|25.18
T-E-1|2017-05-18 23:46:15|24.18
T-E-1|2017-05-18 23:46:32|25.18
T-E-1|2017-05-18 23:46:48|25.18
T-E-1|2017-05-18 23:47:04|26.17
T-E-1|2017-05-18 23:47:20|25.17
T-E-1|2017-05-18 23:47:36|25.17
T-E-1|2017-05-18 23:47:52|25.17
T-E-1|2017-05-18 23:48:08|24.17
T-E-1|2017-05-18 23:48:24|24.17
T-E-1|2017-05-18 23:48:40|25.17
T-E-1|2017-05-18 23:48:56|26.17
T-E-1|2017-05-18 23:49:13|27.17
T-E-1|2017-05-18 23:49:29|25.17
T-E-1|2017-05-18 23:49:45|24.17
T-E-1|2017-05-18 23:50:01|25.17
T-E-1|2017-05-18 23:50:17|24.17
T-E-1|2017-05-18 23:50:33|27.17
T-E-1|2017-05-18 23:50:49|27.17
T-E-1|2017-05-18 23:51:05|26.16
T-E-1|2017-05-18 23:51:22|26.16
T-E-1|2017-05-18 23:51:38|26.16
T-E-1|2017-05-18 23:51:54|27.16
T-E-1|2017-05-18 23:52:10|26.16
T-E-1|2017-05-18 23:52:26|27.16
T-E-1|2017-05-18 23:52:42|26.16
T-E-1|2017-05-18 23:52:58|24.16
T-E-1|2017-05-18 23:53:14|24.16
T-E-1|2017-05-18 23:53:31|27.16
T-E-1|2017-05-18 23:53:47|25.16
T-E-1|2017-05-18 23:54:03|24.16
T-E-1|2017-05-18 23:54:19|26.16
T-E-1|2017-05-18 23:54:35|26.16
T-E-1|2017-05-18 23:54:51|26.16
T-E-1|2017-05-18 23:55:07|25.16
T-E-1|2017-05-18 23:55:24|27.16
T-E-1|2017-05-18 23:55:40|27.16
T-E-1|2017-05-18 23:55:56|24.16
T-E-1|2017-05-18 23:56:12|26.16
T-E-1|2017-05-18 23:56:28|25.16
T-E-1|2017-05-18 23:56:44|25.16
T-E-1|2017-05-18 23:57:00|24.16
T-E-1|2017-05-18 23:57:17|26.16
T-E-1|2017-05-18 23:57:33|25.16
T-E-1|2017-05-18 23:57:49|25.16
T-E-1|2017-05-18 23:58:05|24.16
T-E-1|2017-05-18 23:58:21|24.16
T-E-1|2017-05-18 23:58:38|26.16
T-E-1|2017-05-18 23:58:54|26.16
T-E-1|2017-05-18 23:59:10|25.16
T-E-1|2017-05-18 23:59:26|26.16
T-E-1|2017-05-18 23:59:42|27.16
T-E-1|2017-05-18 23:59:58|25.16
T-E-1|2017-05-19 00:00:17|22.48
T-E-1|2017-05-19 00:00:34|23.48
T-E-1|2017-05-19 00:00:50|23.48
T-E-1|2017-05-19 00:01:06|21.46
T-E-1|2017-05-19 00:01:22|21.46
T-E-1|2017-05-19 00:01:38|24.46
T-E-1|2017-05-19 00:01:54|21.46
T-E-1|2017-05-19 00:02:11|22.44
T-E-1|2017-05-19 00:02:27|24.44
T-E-1|2017-05-19 00:02:43|22.44
T-E-1|2017-05-19 00:02:59|24.44
T-E-1|2017-05-19 00:03:16|22.42
T-E-1|2017-05-19 00:03:32|24.42
T-E-1|2017-05-19 00:03:48|23.42
T-E-1|2017-05-19 00:04:05|21.4
T-E-1|2017-05-19 00:04:21|22.4
T-E-1|2017-05-19 00:04:37|24.4
T-E-1|2017-05-19 00:04:53|23.4
T-E-1|2017-05-19 00:05:09|21.37
T-E-1|2017-05-19 00:05:25|23.37
T-E-1|2017-05-19 00:05:42|24.37
T-E-1|2017-05-19 00:05:58|22.37
T-E-1|2017-05-19 00:06:14|24.35
T-E-1|2017-05-19 00:06:30|21.35
T-E-1|2017-05-19 00:06:47|23.35
T-E-1|2017-05-19 00:07:03|22.33
T-E-1|2017-05-19 00:07:19|23.33
T-E-1|2017-05-19 00:07:35|21.33
T-E-1|2017-05-19 00:07:51|23.33
T-E-1|2017-05-19 00:08:08|21.31
T-E-1|2017-05-19 00:08:24|24.31
T-E-1|2017-05-19 00:08:40|22.31
T-E-1|2017-05-19 00:08:56|22.31
T-E-1|2017-05-19 00:09:13|24.29
T-E-1|2017-05-19 00:09:29|21.29
T-E-1|2017-05-19 00:09:45|24.29
T-E-1|2017-05-19 00:10:01|22.27
T-E-1|2017-05-19 00:10:17|23.27
T-E-1|2017-05-19 00:10:34|21.27
T-E-1|2017-05-19 00:10:50|22.27
T-E-1|2017-05-19 00:11:06|23.25
T-E-1|2017-05-19 00:11:22|24.25
T-E-1|2017-05-19 00:11:38|22.25
T-E-1|2017-05-19 00:11:55|24.25
T-E-1|2017-05-19 00:12:11|23.23
T-E-1|2017-05-19 00:12:27|21.23
T-E-1|2017-05-19 00:12:43|22.23
T-E-1|2017-05-19 00:12:59|22.23
T-E-1|2017-05-19 00:13:16|24.21
T-E-1|2017-05-19 00:13:32|21.21
T-E-1|2017-05-19 00:13:48|22.21
T-E-1|2017-05-19 00:14:04|24.2
T-E-1|2017-05-19 00:14:21|21.2
T-E-1|2017-05-19 00:14:37|21.2
T-E-1|2017-05-19 00:14:53|22.2
T-E-1|2017-05-19 00:15:09|23.18
T-E-1|2017-05-19 00:15:25|24.18
T-E-1|2017-05-19 00:15:42|22.18
T-E-1|2017-05-19 00:15:58|23.18
T-E-1|2017-05-19 00:16:14|23.16
T-E-1|2017-05-19 00:16:30|24.16
T-E-1|2017-05-19 00:16:47|24.16
T-E-1|2017-05-19 00:17:03|21.14
T-E-1|2017-05-19 00:17:19|21.14
T-E-1|2017-05-19 00:17:35|23.14
T-E-1|2017-05-19 00:17:52|23.14
T-E-1|2017-05-19 00:18:08|23.12
T-E-1|2017-05-19 00:18:24|21.12
T-E-1|2017-05-19 00:18:40|22.12
T-E-1|2017-05-19 00:18:57|22.12
T-E-1|2017-05-19 00:19:13|22.11
T-E-1|2017-05-19 00:19:29|23.11
T-E-1|2017-05-19 00:19:45|23.11
T-E-1|2017-05-19 00:20:02|24.09
T-E-1|2017-05-19 00:20:18|21.09
T-E-1|2017-05-19 00:20:34|24.09
T-E-1|2017-05-19 00:20:50|21.09
T-E-1|2017-05-19 00:21:07|21.07
T-E-1|2017-05-19 00:21:23|23.07
T-E-1|2017-05-19 00:21:39|24.07
T-E-1|2017-05-19 00:21:55|24.07
T-E-1|2017-05-19 00:22:12|23.06
T-E-1|2017-05-19 00:22:28|23.06
T-E-1|2017-05-19 00:22:44|23.06
T-E-1|2017-05-19 00:23:01|22.04
T-E-1|2017-05-19 00:23:17|22.04
T-E-1|2017-05-19 00:23:33|22.04
T-E-1|2017-05-19 00:23:49|22.04
T-E-1|2017-05-19 00:24:06|23.02
T-E-1|2017-05-19 00:24:22|22.02
T-E-1|2017-05-19 00:24:38|22.02
T-E-1|2017-05-19 00:24:54|23.02
T-E-1|2017-05-19 00:25:11|24.01
T-E-1|2017-05-19 00:25:27|24.01
T-E-1|2017-05-19 00:25:43|21.01
T-E-1|2017-05-19 00:25:59|24.01
T-E-1|2017-05-19 00:26:16|23.99
T-E-1|2017-05-19 00:26:32|23.99
T-E-1|2017-05-19 00:26:48|20.99
T-E-1|2017-05-19 00:27:04|20.98
T-E-1|2017-05-19 00:27:21|20.98
T-E-1|2017-05-19 00:27:37|20.98
T-E-1|2017-05-19 00:27:53|21.98
T-E-1|2017-05-19 00:28:10|20.96
T-E-1|2017-05-19 00:28:26|21.96
T-E-1|2017-05-19 00:28:42|21.96
T-E-1|2017-05-19 00:28:58|20.96
T-E-1|2017-05-19 00:29:15|21.95
T-E-1|2017-05-19 00:29:31|22.95
T-E-1|2017-05-19 00:29:47|20.95
T-E-1|2017-05-19 00:30:04|23.93
T-E-1|2017-05-19 00:30:20|22.93
T-E-1|2017-05-19 00:30:36|20.93
T-E-1|2017-05-19 00:30:53|21.93
T-E-1|2017-05-19 00:31:09|21.92
T-E-1|2017-05-19 00:31:25|21.92
T-E-1|2017-05-19 00:31:42|20.92
T-E-1|2017-05-19 00:31:58|20.92
T-E-1|2017-05-19 00:32:14|20.9
T-E-1|2017-05-19 00:32:30|20.9
T-E-1|2017-05-19 00:32:47|20.9
T-E-1|2017-05-19 00:33:03|20.89
T-E-1|2017-05-19 00:33:19|22.89
T-E-1|2017-05-19 00:33:36|21.89
T-E-1|2017-05-19 00:33:52|20.89
T-E-1|2017-05-19 00:34:08|22.88
T-E-1|2017-05-19 00:34:25|23.88
T-E-1|2017-05-19 00:34:41|21.88
T-E-1|2017-05-19 00:34:57|23.88
T-E-1|2017-05-19 00:35:13|23.86
T-E-1|2017-05-19 00:35:30|22.86
T-E-1|2017-05-19 00:35:46|21.86
T-E-1|2017-05-19 00:36:02|23.85
T-E-1|2017-05-19 00:36:19|23.85
T-E-1|2017-05-19 00:36:35|21.85
T-E-1|2017-05-19 00:36:51|21.85
T-E-1|2017-05-19 00:37:08|20.84
T-E-1|2017-05-19 00:37:24|23.84
T-E-1|2017-05-19 00:37:40|21.84
T-E-1|2017-05-19 00:37:57|21.84
T-E-1|2017-05-19 00:38:13|21.83
T-E-1|2017-05-19 00:38:29|21.83
T-E-1|2017-05-19 00:38:45|20.83
T-E-1|2017-05-19 00:39:02|20.81
T-E-1|2017-05-19 00:39:18|23.81
T-E-1|2017-05-19 00:39:34|23.81
T-E-1|2017-05-19 00:39:51|22.81
T-E-1|2017-05-19 00:40:07|23.8
T-E-1|2017-05-19 00:40:23|22.8
T-E-1|2017-05-19 00:40:40|21.8
T-E-1|2017-05-19 00:40:56|20.8
T-E-1|2017-05-19 00:41:12|22.79
T-E-1|2017-05-19 00:41:29|22.79
T-E-1|2017-05-19 00:41:45|20.79
T-E-1|2017-05-19 00:42:01|23.78
T-E-1|2017-05-19 00:42:18|22.78
T-E-1|2017-05-19 00:42:34|21.78
T-E-1|2017-05-19 00:42:50|23.78
T-E-1|2017-05-19 00:43:07|23.77
T-E-1|2017-05-19 00:43:23|22.77
T-E-1|2017-05-19 00:43:39|21.77
T-E-1|2017-05-19 00:43:55|21.77
T-E-1|2017-05-19 00:44:12|23.76
T-E-1|2017-05-19 00:44:28|21.76
T-E-1|2017-05-19 00:44:45|23.76
T-E-1|2017-05-19 00:45:01|20.75
T-E-1|2017-05-19 00:45:17|23.75
T-E-1|2017-05-19 00:45:33|22.75
T-E-1|2017-05-19 00:45:50|21.75
T-E-1|2017-05-19 00:46:06|21.73
T-E-1|2017-05-19 00:46:23|23.73
T-E-1|2017-05-19 00:46:39|20.73
T-E-1|2017-05-19 00:46:56|21.73
T-E-1|2017-05-19 00:47:12|22.72
T-E-1|2017-05-19 00:47:28|23.72
T-E-1|2017-05-19 00:47:45|20.72
T-E-1|2017-05-19 00:48:01|21.71
T-E-1|2017-05-19 00:48:18|22.71
T-E-1|2017-05-19 00:48:34|20.71
T-E-1|2017-05-19 00:48:50|23.71
T-E-1|2017-05-19 00:49:07|22.7
T-E-1|2017-05-19 00:49:23|23.7
T-E-1|2017-05-19 00:49:39|22.7
T-E-1|2017-05-19 00:49:56|23.7
T-E-1|2017-05-19 00:50:12|21.7
T-E-1|2017-05-19 00:50:28|23.7
T-E-1|2017-05-19 00:50:45|22.7
T-E-1|2017-05-19 00:51:01|20.69
T-E-1|2017-05-19 00:51:17|23.69
T-E-1|2017-05-19 00:51:34|21.69
T-E-1|2017-05-19 00:51:50|20.69
T-E-1|2017-05-19 00:52:06|23.68
T-E-1|2017-05-19 00:52:23|23.68
T-E-1|2017-05-19 00:52:39|20.68
T-E-1|2017-05-19 00:52:55|23.68
T-E-1|2017-05-19 00:53:12|22.67
T-E-1|2017-05-19 00:53:28|23.67
T-E-1|2017-05-19 00:53:45|21.67
T-E-1|2017-05-19 00:54:01|23.66
T-E-1|2017-05-19 00:54:17|23.66
T-E-1|2017-05-19 00:54:34|20.66
T-E-1|2017-05-19 00:54:50|21.66
T-E-1|2017-05-19 00:55:07|23.65
T-E-1|2017-05-19 00:55:23|20.65
T-E-1|2017-05-19 00:55:39|21.65
T-E-1|2017-05-19 00:55:56|22.65
T-E-1|2017-05-19 00:56:12|23.64
T-E-1|2017-05-19 00:56:28|21.64
T-E-1|2017-05-19 00:56:45|22.64
T-E-1|2017-05-19 00:57:01|23.64
T-E-1|2017-05-19 00:57:18|21.64
T-E-1|2017-05-19 00:57:34|20.64
T-E-1|2017-05-19 00:57:50|21.64
T-E-1|2017-05-19 00:58:07|22.63
T-E-1|2017-05-19 00:58:23|23.63
T-E-1|2017-05-19 00:58:40|23.63
T-E-1|2017-05-19 00:58:56|23.63
T-E-1|2017-05-19 00:59:13|21.62
T-E-1|2017-05-19 00:59:29|22.62
T-E-1|2017-05-19 00:59:45|20.62
T-E-1|2017-05-19 01:00:03|21.61
T-E-1|2017-05-19 01:00:21|22.61
T-E-1|2017-05-19 01:00:38|23.61
T-E-1|2017-05-19 01:00:54|20.61
T-E-1|2017-05-19 01:01:11|20.61
T-E-1|2017-05-19 01:01:27|22.61
T-E-1|2017-05-19 01:01:43|22.61
T-E-1|2017-05-19 01:02:00|23.6
T-E-1|2017-05-19 01:02:16|21.6
T-E-1|2017-05-19 01:02:33|22.6
T-E-1|2017-05-19 01:02:49|23.6
T-E-1|2017-05-19 01:03:05|20.59
T-E-1|2017-05-19 01:03:22|20.59
T-E-1|2017-05-19 01:03:38|22.59
T-E-1|2017-05-19 01:03:54|20.59
T-E-1|2017-05-19 01:04:11|20.59
T-E-1|2017-05-19 01:04:27|21.59
T-E-1|2017-05-19 01:04:44|23.59
T-E-1|2017-05-19 01:05:00|21.58
T-E-1|2017-05-19 01:05:17|20.58
T-E-1|2017-05-19 01:05:33|22.58
T-E-1|2017-05-19 01:05:49|23.58
T-E-1|2017-05-19 01:06:06|20.57
T-E-1|2017-05-19 01:06:22|21.57
T-E-1|2017-05-19 01:06:39|22.57
T-E-1|2017-05-19 01:06:55|20.57
T-E-1|2017-05-19 01:07:11|20.57
T-E-1|2017-05-19 01:07:28|21.57
T-E-1|2017-05-19 01:07:44|21.57
T-E-1|2017-05-19 01:08:01|21.56
T-E-1|2017-05-19 01:08:17|23.56
T-E-1|2017-05-19 01:08:33|20.56
T-E-1|2017-05-19 01:08:50|20.56
T-E-1|2017-05-19 01:09:06|21.56
T-E-1|2017-05-19 01:09:23|22.56
T-E-1|2017-05-19 01:09:39|23.56
T-E-1|2017-05-19 01:09:55|20.56
T-E-1|2017-05-19 01:10:12|20.55
T-E-1|2017-05-19 01:10:28|20.55
T-E-1|2017-05-19 01:10:45|21.55
T-E-1|2017-05-19 01:11:01|23.55
T-E-1|2017-05-19 01:11:18|23.55
T-E-1|2017-05-19 01:11:34|23.55
T-E-1|2017-05-19 01:11:50|23.55
T-E-1|2017-05-19 01:12:07|23.54
T-E-1|2017-05-19 01:12:23|22.54
T-E-1|2017-05-19 01:12:40|23.54
T-E-1|2017-05-19 01:12:56|23.54
T-E-1|2017-05-19 01:13:13|20.54
T-E-1|2017-05-19 01:13:29|21.54
T-E-1|2017-05-19 01:13:45|20.54
T-E-1|2017-05-19 01:14:02|22.54
T-E-1|2017-05-19 01:14:18|22.54
T-E-1|2017-05-19 01:14:35|23.54
T-E-1|2017-05-19 01:14:51|20.54
T-E-1|2017-05-19 01:15:08|20.53
T-E-1|2017-05-19 01:15:24|21.53
T-E-1|2017-05-19 01:15:40|23.53
T-E-1|2017-05-19 01:15:57|23.53
T-E-1|2017-05-19 01:16:13|23.53
T-E-1|2017-05-19 01:16:30|23.53
T-E-1|2017-05-19 01:16:46|21.53
T-E-1|2017-05-19 01:17:03|22.52
T-E-1|2017-05-19 01:17:19|22.52
T-E-1|2017-05-19 01:17:36|21.52
T-E-1|2017-05-19 01:17:52|20.52
T-E-1|2017-05-19 01:18:08|21.52
T-E-1|2017-05-19 01:18:25|21.52
T-E-1|2017-05-19 01:18:41|22.52
T-E-1|2017-05-19 01:18:58|22.52
T-E-1|2017-05-19 01:19:14|21.52
T-E-1|2017-05-19 01:19:31|22.52
T-E-1|2017-05-19 01:19:47|21.52
T-E-1|2017-05-19 01:20:04|23.52
T-E-1|2017-05-19 01:20:20|21.52
T-E-1|2017-05-19 01:20:36|20.52
T-E-1|2017-05-19 01:20:53|20.52
T-E-1|2017-05-19 01:21:09|23.51
T-E-1|2017-05-19 01:21:26|21.51
T-E-1|2017-05-19 01:21:42|23.51
T-E-1|2017-05-19 01:21:59|23.51
T-E-1|2017-05-19 01:22:15|22.51
T-E-1|2017-05-19 01:22:32|23.51
T-E-1|2017-05-19 01:22:48|22.51
T-E-1|2017-05-19 01:23:05|22.51
T-E-1|2017-05-19 01:23:21|22.51
T-E-1|2017-05-19 01:23:38|21.51
T-E-1|2017-05-19 01:23:54|23.51
T-E-1|2017-05-19 01:24:11|23.51
T-E-1|2017-05-19 01:24:27|21.51
T-E-1|2017-05-19 01:24:44|20.51
T-E-1|2017-05-19 01:25:00|20.5
T-E-1|2017-05-19 01:25:16|23.5
T-E-1|2017-05-19 01:25:33|20.5
T-E-1|2017-05-19 01:25:49|23.5
T-E-1|2017-05-19 01:26:06|22.5
T-E-1|2017-05-19 01:26:22|20.5
T-E-1|2017-05-19 01:26:39|23.5
T-E-1|2017-05-19 01:26:55|22.5
T-E-1|2017-05-19 01:27:12|22.5
T-E-1|2017-05-19 01:27:28|20.5
T-E-1|2017-05-19 01:27:45|23.5
T-E-1|2017-05-19 01:28:01|22.5
T-E-1|2017-05-19 01:28:18|20.5
T-E-1|2017-05-19 01:28:34|20.5
T-E-1|2017-05-19 01:28:51|23.5
T-E-1|2017-05-19 01:29:07|21.5
T-E-1|2017-05-19 01:29:24|20.5
T-E-1|2017-05-19 01:29:40|20.5
T-E-1|2017-05-19 01:29:57|22.5
T-E-1|2017-05-19 01:30:13|22.5
T-E-1|2017-05-19 01:30:30|20.5
T-E-1|2017-05-19 01:30:46|20.5
T-E-1|2017-05-19 01:31:03|22.5
T-E-1|2017-05-19 01:31:19|21.5
T-E-1|2017-05-19 01:31:36|23.5
T-E-1|2017-05-19 01:31:52|21.5
T-E-1|2017-05-19 01:32:09|23.5
T-E-1|2017-05-19 01:32:25|23.5
T-E-1|2017-05-19 01:32:42|21.5
T-E-1|2017-05-19 01:32:58|20.5
T-E-1|2017-05-19 01:33:15|23.5
T-E-1|2017-05-19 01:33:31|22.5
T-E-1|2017-05-19 01:33:48|21.5
T-E-1|2017-05-19 01:34:04|23.5
T-E-1|2017-05-19 01:34:21|20.5
T-E-1|2017-05-19 01:34:37|23.5
T-E-1|2017-05-19 01:34:54|21.5
T-E-1|2017-05-19 01:35:10|23.5
T-E-1|2017-05-19 01:35:27|20.5
T-E-1|2017-05-19 01:35:43|23.5
T-E-1|2017-05-19 01:36:00|21.5
T-E-1|2017-05-19 01:36:16|23.5
T-E-1|2017-05-19 01:36:33|22.5
T-E-1|2017-05-19 01:36:49|20.5
T-E-1|2017-05-19 01:37:06|23.5
T-E-1|2017-05-19 01:37:22|21.5
T-E-1|2017-05-19 01:37:39|22.5
T-E-1|2017-05-19 01:37:55|21.5
T-E-1|2017-05-19 01:38:12|22.5
T-E-1|2017-05-19 01:38:28|21.5
T-E-1|2017-05-19 01:38:45|21.5
T-E-1|2017-05-19 01:39:01|23.5
T-E-1|2017-05-19 01:39:18|21.5
T-E-1|2017-05-19 01:39:34|23.5
T-E-1|2017-05-19 01:39:51|23.5
T-E-1|2017-05-19 01:40:08|23.5
T-E-1|2017-05-19 01:40:24|20.5
T-E-1|2017-05-19 01:40:41|22.5
T-E-1|2017-05-19 01:40:57|22.5
T-E-1|2017-05-19 01:41:14|20.5
T-E-1|2017-05-19 01:41:30|23.5
T-E-1|2017-05-19 01:41:47|20.5
T-E-1|2017-05-19 01:42:03|21.51
T-E-1|2017-05-19 01:42:20|23.51
T-E-1|2017-05-19 01:42:36|23.51
T-E-1|2017-05-19 01:42:53|21.51
T-E-1|2017-05-19 01:43:09|20.51
T-E-1|2017-05-19 01:43:26|22.51
T-E-1|2017-05-19 01:43:43|23.51
T-E-1|2017-05-19 01:43:59|20.51
T-E-1|2017-05-19 01:44:16|22.51
T-E-1|2017-05-19 01:44:32|22.51
T-E-1|2017-05-19 01:44:49|20.51
T-E-1|2017-05-19 01:45:05|20.51
T-E-1|2017-05-19 01:45:22|22.51
T-E-1|2017-05-19 01:45:38|22.51
T-E-1|2017-05-19 01:45:55|22.51
T-E-1|2017-05-19 01:46:12|23.51
T-E-1|2017-05-19 01:46:28|20.51
T-E-1|2017-05-19 01:46:45|21.51
T-E-1|2017-05-19 01:47:01|21.52
T-E-1|2017-05-19 01:47:18|21.52
T-E-1|2017-05-19 01:47:35|22.52
T-E-1|2017-05-19 01:47:51|23.52
T-E-1|2017-05-19 01:48:08|20.52
T-E-1|2017-05-19 01:48:24|20.52
T-E-1|2017-05-19 01:48:41|21.52
T-E-1|2017-05-19 01:48:57|21.52
T-E-1|2017-05-19 01:49:14|22.52
T-E-1|2017-05-19 01:49:31|22.52
T-E-1|2017-05-19 01:49:47|22.52
T-E-1|2017-05-19 01:50:04|20.53
T-E-1|2017-05-19 01:50:20|20.53
T-E-1|2017-05-19 01:50:37|22.53
T-E-1|2017-05-19 01:50:53|22.53
T-E-1|2017-05-19 01:51:10|23.53
T-E-1|2017-05-19 01:51:27|23.53
T-E-1|2017-05-19 01:51:43|22.53
T-E-1|2017-05-19 01:52:00|21.53
T-E-1|2017-05-19 01:52:16|21.53
T-E-1|2017-05-19 01:52:33|21.53
T-E-1|2017-05-19 01:52:50|22.53
T-E-1|2017-05-19 01:53:06|21.54
T-E-1|2017-05-19 01:53:23|22.54
T-E-1|2017-05-19 01:53:39|21.54
T-E-1|2017-05-19 01:53:56|21.54
T-E-1|2017-05-19 01:54:12|23.54
T-E-1|2017-05-19 01:54:29|20.54
T-E-1|2017-05-19 01:54:46|23.54
T-E-1|2017-05-19 01:55:02|23.54
T-E-1|2017-05-19 01:55:19|23.54
T-E-1|2017-05-19 01:55:35|23.54
T-E-1|2017-05-19 01:55:52|20.54
T-E-1|2017-05-19 01:56:09|21.55
T-E-1|2017-05-19 01:56:25|20.55
T-E-1|2017-05-19 01:56:42|21.55
T-E-1|2017-05-19 01:56:59|23.55
T-E-1|2017-05-19 01:57:15|23.55
T-E-1|2017-05-19 01:57:32|20.55
T-E-1|2017-05-19 01:57:48|20.55
T-E-1|2017-05-19 01:58:05|23.56
T-E-1|2017-05-19 01:58:22|21.56
T-E-1|2017-05-19 01:58:38|22.56
T-E-1|2017-05-19 01:58:55|22.56
T-E-1|2017-05-19 01:59:11|20.56
T-E-1|2017-05-19 01:59:28|20.56
T-E-1|2017-05-19 01:59:44|21.56
T-E-1|2017-05-19 02:00:02|22.57
T-E-1|2017-05-19 02:00:21|22.57
T-E-1|2017-05-19 02:00:38|23.57
T-E-1|2017-05-19 02:00:54|22.57
T-E-1|2017-05-19 02:01:11|22.57
T-E-1|2017-05-19 02:01:27|21.57
T-E-1|2017-05-19 02:01:44|21.57
T-E-1|2017-05-19 02:02:01|22.58
T-E-1|2017-05-19 02:02:17|22.58
T-E-1|2017-05-19 02:02:34|20.58
T-E-1|2017-05-19 02:02:51|22.58
T-E-1|2017-05-19 02:03:07|22.58
T-E-1|2017-05-19 02:03:24|22.58
